ISIN,종목코드,구성종목코드,구성종목명,현재가,구성금액,평가금액,비중
KR7445690001,445690,042660,한화오션,95800,32859400,31110100,2.19
KR7445690001,445690,119850,지엔씨에너지,54900,27889200,28143200,1.86
KR7445690001,445690,096530,씨젠,32150,24787650,24594900,1.65
KR7445690001,445690,005490,POSCO홀딩스,334000,23714000,23110500,1.58
KR7445690001,445690,138040,메리츠금융지주,116700,22173000,22534000,1.48
KR7445690001,445690,257720,실리콘투,42850,21553550,20522400,1.44
KR7445690001,445690,006260,LS,323500,21027500,21190000,1.4
KR7445690001,445690,329180,HD현대중공업,510000,20910000,20336000,1.39
KR7445690001,445690,035250,강원랜드,14590,20644850,20291100,1.38
KR7445690001,445690,037460,삼지전자,36250,19647500,19566200,1.31
KR7445690001,445690,139130,iM금융지주,17470,19618810,19057310,1.31
KR7445690001,445690,017800,현대엘리베이터,72500,19285000,19125400,1.28
KR7445690001,445690,090430,아모레퍼시픽,135700,18726600,18561000,1.25
KR7445690001,445690,093520,매커스,26750,18270250,17723850,1.22
KR7445690001,445690,214320,이노션,19330,18189530,17935460,1.21
KR7445690001,445690,294870,IPARK현대산업개발,22100,17812600,17570800,1.19
KR7445690001,445690,002960,한국쉘석유,519000,16608000,16192000,1.11
KR7445690001,445690,081660,미스토홀딩스,42500,16150000,16302000,1.08
KR7445690001,445690,139480,이마트,78900,15701100,15541900,1.05
KR7445690001,445690,071320,지역난방공사,76400,15585600,15218400,1.04
KR7445690001,445690,006120,SK디스커버리,52700,15177600,14947200,1.01
KR7445690001,445690,005440,현대지에프홀딩스,11920,15102640,14760550,1.01
KR70120J0008,0120J0,323410,카카오뱅크,22200,93994800,93783100,23.18
KR70120J0008,0120J0,035720,카카오,40000,81000000,81202500,19.97
KR70120J0008,0120J0,377300,카카오페이,45150,78651300,77867400,19.39
KR70120J0008,0120J0,041510,에스엠,73400,55637200,54500200,13.72
KR70120J0008,0120J0,293490,카카오게임즈,8990,26259790,26493470,6.48
KR70120J0008,0120J0,105560,KB금융,168500,25612000,25551200,6.32
KR70120J0008,0120J0,376300,디어유,19800,15226200,15218510,3.75
KR70120J0008,0120J0,035420,NAVER,228000,14364000,14269500,3.54
KR70120J0008,0120J0,048550,SM C&C,1360,3933120,3866604,0.97
KR70120J0008,0120J0,259960,크래프톤,238000,3808000,3752000,0.94
KR70120J0008,0120J0,352820,하이브,179400,2870400,2822400,0.71
KR70120J0008,0120J0,029780,삼성카드,48550,2087650,2016700,0.51
KR70120J0008,0120J0,063440,SM Life Design,1100,1428900,1441890,0.35
KR70120J0008,0120J0,054780,키이스트,1331,669493,673014,0.16
KR70220B0005,0220B0,095610,테스,147500,36432500,35815000,7.07
KR70220B0005,0220B0,031980,피에스케이홀딩스,111200,33360000,31560000,6.48
KR70220B0005,0220B0,319660,피에스케이,134100,30843000,30958000,5.99
KR70220B0005,0220B0,089970,브이엠,68200,27962000,28085000,5.43
KR70220B0005,0220B0,058470,리노공업,70800,25417200,25596700,4.93
KR70220B0005,0220B0,357780,솔브레인,322000,24150000,24600000,4.69
KR70220B0005,0220B0,074600,원익QnC,29150,24048750,24915000,4.67
KR70220B0005,0220B0,388210,씨엠티엑스,80800,23351200,23611300,4.53
KR70220B0005,0220B0,252990,샘씨엔에스,15950,23350800,22662720,4.53
KR70220B0005,0220B0,083450,GST,49300,23220300,23785500,4.51
KR70220B0005,0220B0,131290,티에스이,260000,22880000,22792000,4.44
KR70220B0005,0220B0,033160,엠케이전자,15800,22372800,25417200,4.34
KR70220B0005,0220B0,253590,네오셈,11450,20518400,19765760,3.98
KR70220B0005,0220B0,064760,티씨케이,244000,20252000,18841000,3.93
KR70220B0005,0220B0,170920,엘티씨,38250,16944750,17985800,3.29
KR70220B0005,0220B0,102710,이엔에프테크놀로지,50500,16210500,16563600,3.15
KR70220B0005,0220B0,440110,파두,65500,15392500,14805000,2.99
KR70220B0005,0220B0,290550,디케이티,19980,14525460,14452760,2.82
KR70220B0005,0220B0,005290,동진쎄미켐,43450,12209450,12139200,2.37
KR70220B0005,0220B0,240810,원익IPS,116600,11310200,11640000,2.2
KR70220B0005,0220B0,104830,원익머트리얼즈,36550,10965000,10665000,2.13
KR70220B0005,0220B0,095340,ISC,161300,9678000,9588000,1.88
KR70220B0005,0220B0,033640,네패스,18170,9666440,9687720,1.88
KR70220B0005,0220B0,031330,에스에이엠티,9900,9058500,8866350,1.76
KR70220B0005,0220B0,420770,기가비스,120100,5284400,5187600,1.03
KR70220B0005,0220B0,077360,덕산하이메탈,9910,5182930,5413050,1.01
KR70220B0005,0220B0,160980,싸이맥스,33600,5174400,5382300,1.0
KR70220B0005,0220B0,417840,저스템,13570,5115890,5066880,0.99
KR70220B0005,0220B0,222800,심텍,108700,5000200,4866800,0.97
KR70220B0005,0220B0,425040,티이엠씨,10030,3570680,3552880,0.69
KR7332930007,332930,005930,삼성전자,274500,2486695500,2427812000,34.45
KR7332930007,332930,000660,SK하이닉스,1645000,1814435000,1757079000,25.13
KR7332930007,332930,402340,SK스퀘어,1154000,206566000,199943000,2.86
KR7332930007,332930,009150,삼성전기,1558000,168264000,162324000,2.33
KR7332930007,332930,005380,현대차,453000,120045000,110902500,1.66
KR7332930007,332930,105560,KB금융,168500,99583500,99347100,1.38
KR7332930007,332930,055550,신한지주,107400,86027400,85386600,1.19
KR7332930007,332930,012450,한화에어로스페이스,1160000,74240000,75840000,1.03
KR7332930007,332930,034020,두산에너빌리티,82600,69549200,68117800,0.96
KR7332930007,332930,028260,삼성물산,369000,69372000,68620000,0.96
KR7332930007,332930,000270,기아,141700,67307500,65265000,0.93
KR7332930007,332930,012330,현대모비스,547000,66187000,61831000,0.92
KR7332930007,332930,086790,하나금융지주,133000,64372000,63404000,0.89
KR7332930007,332930,068270,셀트리온,201000,61506000,61812000,0.85
KR7332930007,332930,006400,삼성SDI,516000,61404000,57953000,0.85
KR7332930007,332930,035420,NAVER,228000,61104000,60702000,0.85
KR7332930007,332930,032830,삼성생명,301000,49665000,48097500,0.69
KR7332930007,332930,066570,LG전자,215000,45365000,43571500,0.63
KR7332930007,332930,005490,POSCO홀딩스,334000,44088000,42966000,0.61
KR7332930007,332930,316140,우리금융지주,33700,43810000,43290000,0.61
KR7332930007,332930,034730,SK,585000,40950000,38710000,0.57
KR7332930007,332930,000810,삼성화재,615000,35670000,35438000,0.49
KR7332930007,332930,009540,HD한국조선해양,386000,35512000,34178000,0.49
KR7332930007,332930,373220,LG에너지솔루션,369500,35472000,35088000,0.49
KR7332930007,332930,267260,HD현대일렉트릭,803000,35332000,34540000,0.49
KR7332930007,332930,329180,HD현대중공업,510000,32640000,31744000,0.45
KR7332930007,332930,010120,LS ELECTRIC,206500,31594500,32742000,0.44
KR7332930007,332930,207940,삼성바이오로직스,1548000,30960000,31280000,0.43
KR7332930007,332930,033780,KT&G,176000,30800000,30415000,0.43
KR7332930007,332930,298040,효성중공업,2954000,29540000,30170000,0.41
KR7304780000,304780,332930,HANARO 200TR,144585,745480260,725655440,36.29
KR7304780000,304780,293180,HANARO 200,110430,651647430,634475520,31.72
KR7304780000,304780,267770,TIGER 200선물레버리지,86905,531076455,505379700,25.85
KR7304780000,304780,122630,KODEX 레버리지,113525,126126275,119960225,6.14
KR70091M0008,0091M0,486830,HANARO 머니마켓액티브,53210,1489880,1530340,100.0
KR7395290000,395290,352820,하이브,179400,60637200,59623200,24.23
KR7395290000,395290,035900,JYP Ent.,41050,52667150,52410550,21.04
KR7395290000,395290,041510,에스엠,73400,45728200,44793700,18.27
KR7395290000,395290,122870,와이지엔터테인먼트,41050,26641450,25765300,10.64
KR7395290000,395290,035760,CJ ENM,34400,18404000,18511000,7.35
KR7395290000,395290,253450,스튜디오드래곤,23600,14962400,14962400,5.98
KR7395290000,395290,419530,SAMG엔터,23850,8419050,8419050,3.36
KR7395290000,395290,037270,YG PLUS,3475,6845750,6806350,2.73
KR7395290000,395290,034120,SBS,12020,6274440,6211800,2.51
KR7395290000,395290,310200,애니플러스,2800,4040400,4076475,1.61
KR7395290000,395290,473980,노머스,11400,4024200,4098330,1.61
KR7395290000,395290,182360,큐브엔터,5840,1658560,1675600,0.66
KR7368190005,368190,068270,셀트리온,201000,48642000,48884000,11.78
KR7368190005,368190,006400,삼성SDI,516000,41796000,39447000,10.12
KR7368190005,368190,035420,NAVER,228000,40812000,40543500,9.88
KR7368190005,368190,207940,삼성바이오로직스,1548000,40248000,40664000,9.75
KR7368190005,368190,196170,알테오젠,314000,39878000,40322500,9.66
KR7368190005,368190,373220,LG에너지솔루션,369500,38428000,38012000,9.31
KR7368190005,368190,005490,POSCO홀딩스,334000,37408000,36456000,9.06
KR7368190005,368190,051910,LG화학,280500,29733000,29203000,7.2
KR7368190005,368190,035720,카카오,40000,29240000,29313100,7.08
KR7368190005,368190,259960,크래프톤,238000,14756000,14539000,3.57
KR7368190005,368190,003670,포스코퓨처엠,170500,12787500,12442500,3.1
KR7368190005,368190,036570,NC,247500,9900000,9740000,2.4
KR7368190005,368190,326030,SK바이오팜,87300,7769700,7796400,1.88
KR7368190005,368190,0126Z0,삼성에피스홀딩스,433500,6502500,6045000,1.57
KR7368190005,368190,010170,대한광통신,13370,3917410,3879320,0.95
KR7368190005,368190,251270,넷마블,39100,2697900,2680650,0.65
KR7368190005,368190,263750,펄어비스,31250,2656250,2677500,0.64
KR7368190005,368190,462870,시프트업,31700,2409200,2356000,0.58
KR7368190005,368190,218410,RFHIC,53200,1968400,2009100,0.48
KR7368190005,368190,189300,인텔리안테크,79000,1422000,1396800,0.34
KR70155N0000,0155N0,277810,레인보우로보틱스,501000,60120000,59640000,13.86
KR70155N0000,0155N0,058610,에스피지,118600,58351200,55202400,13.46
KR70155N0000,0155N0,005380,현대차,453000,55266000,51057000,12.75
KR70155N0000,0155N0,204320,HL만도,57100,54644700,53113500,12.6
KR70155N0000,0155N0,108490,로보티즈,280000,47320000,44109000,10.91
KR70155N0000,0155N0,454910,두산로보틱스,79200,35164800,34632000,8.11
KR70155N0000,0155N0,307950,현대오토에버,489500,33286000,30532000,7.68
KR70155N0000,0155N0,066570,LG전자,215000,30100000,28910000,6.94
KR70155N0000,0155N0,012330,현대모비스,547000,30085000,28105000,6.94
KR70155N0000,0155N0,437730,삼현,40100,29273000,28032000,6.75
KR7332940006,332940,005930,삼성전자,274500,1741153500,1699924000,35.48
KR7332940006,332940,000660,SK하이닉스,1645000,1232105000,1193157000,25.1
KR7332940006,332940,005935,삼성전자우,195600,212812800,204326400,4.34
KR7332940006,332940,402340,SK스퀘어,1154000,144250000,139625000,2.94
KR7332940006,332940,009150,삼성전기,1558000,118408000,114228000,2.41
KR7332940006,332940,005380,현대차,453000,81993000,75748500,1.67
KR7332940006,332940,105560,KB금융,168500,80880000,80688000,1.65
KR7332940006,332940,055550,신한지주,107400,60466200,60015800,1.23
KR7332940006,332940,012450,한화에어로스페이스,1160000,52200000,53325000,1.06
KR7332940006,332940,034020,두산에너빌리티,82600,50220800,49187200,1.02
KR7332940006,332940,086790,하나금융지주,133000,48944000,48208000,1.0
KR7332940006,332940,000270,기아,141700,45060600,43693200,0.92
KR7332940006,332940,012330,현대모비스,547000,43760000,40880000,0.89
KR7332940006,332940,035420,NAVER,228000,43548000,43261500,0.89
KR7332940006,332940,006400,삼성SDI,516000,42312000,39934000,0.86
KR7332940006,332940,068270,셀트리온,201000,41406000,41612000,0.84
KR7332940006,332940,028260,삼성물산,369000,40590000,40150000,0.83
KR7332940006,332940,032830,삼성생명,301000,32809000,31773500,0.67
KR7332940006,332940,005490,POSCO홀딩스,334000,32398000,31573500,0.66
KR7332940006,332940,066570,LG전자,215000,30960000,29736000,0.63
KR7332940006,332940,316140,우리금융지주,33700,29352700,29004300,0.6
KR7332940006,332940,034730,SK,585000,28665000,27097000,0.58
KR7332940006,332940,267260,HD현대일렉트릭,803000,25696000,25120000,0.52
KR7332940006,332940,207940,삼성바이오로직스,1548000,24768000,25024000,0.5
KR7332940006,332940,000810,삼성화재,615000,23985000,23829000,0.49
KR7332940006,332940,373220,LG에너지솔루션,369500,23278500,23026500,0.47
KR7332940006,332940,009540,HD한국조선해양,386000,22388000,21547000,0.46
KR7332940006,332940,196170,알테오젠,314000,22294000,22542500,0.45
KR7332940006,332940,329180,HD현대중공업,510000,21930000,21328000,0.45
KR7332940006,332940,033780,KT&G,176000,21824000,21551200,0.44
KR7498050004,498050,298380,에이비엘바이오,84100,63747800,65794400,11.67
KR7498050004,498050,141080,리가켐바이오,113900,44876600,45073600,8.21
KR7498050004,498050,009420,한올바이오파마,59700,43819800,44333600,8.02
KR7498050004,498050,196170,알테오젠,314000,28260000,28575000,5.17
KR7498050004,498050,128940,한미약품,398500,27496500,27496500,5.03
KR7498050004,498050,237690,에스티팜,106400,26706400,27007600,4.89
KR7498050004,498050,068270,셀트리온,201000,25326000,25452000,4.63
KR7498050004,498050,214450,파마리서치,398000,24676000,26381000,4.52
KR7498050004,498050,000100,유한양행,83700,23603400,23265000,4.32
KR7498050004,498050,226950,올릭스,112000,23408000,23512500,4.28
KR7498050004,498050,207940,삼성바이오로직스,1548000,20124000,20332000,3.68
KR7498050004,498050,310210,보로노이,179700,19407600,19515600,3.55
KR7498050004,498050,476830,알지노믹스,35250,18964500,18856900,3.47
KR7498050004,498050,039200,오스코텍,37400,17652800,18077600,3.23
KR7498050004,498050,290650,엘앤씨바이오,54700,15917700,15917700,2.91
KR7498050004,498050,214150,클래시스,37500,14512500,15363900,2.66
KR7498050004,498050,145020,휴젤,256000,14080000,14437500,2.58
KR7498050004,498050,347850,디앤디파마텍,61400,12894000,12957000,2.36
KR7498050004,498050,195940,HK이노엔,41650,12744900,12591900,2.33
KR7498050004,498050,326030,SK바이오팜,87300,12309300,12351600,2.25
KR7498050004,498050,185750,종근당,68300,12020800,12003200,2.2
KR7498050004,498050,458870,씨어스,23950,11639700,11761200,2.13
KR7498050004,498050,006280,녹십자,129200,11111200,11137000,2.03
KR7498050004,498050,069620,대웅제약,124600,9843400,9740700,1.8
KR7498050004,498050,358570,지아이이노베이션,8820,6253380,6189570,1.14
KR7498050004,498050,220100,퓨쳐켐,8440,5072440,5210670,0.93
KR7306530007,306530,304770,HANARO 코스닥150,14850,27383400,27281980,89.55
KR7306530007,306530,233740,KODEX 코스닥150레버리지,7815,3196335,3194290,10.45
KR70191S0001,0191S0,196170,알테오젠,314000,27632000,27940000,9.27
KR70191S0001,0191S0,086520,에코프로,93600,15350400,15104400,5.15
KR70191S0001,0191S0,247540,에코프로비엠,116700,10503000,10305000,3.53
KR70191S0001,0191S0,036930,주성엔지니어링,177800,9245600,9323600,3.1
KR70191S0001,0191S0,028300,HLB,43150,8457400,8379000,2.84
KR70191S0001,0191S0,087010,펩트론,194000,6984000,7081200,2.34
KR70191S0001,0191S0,277810,레인보우로보틱스,501000,6513000,6461000,2.19
KR70191S0001,0191S0,240810,원익IPS,116600,6413000,6600000,2.15
KR70191S0001,0191S0,058470,리노공업,70800,5876400,5917900,1.97
KR70191S0001,0191S0,298380,에이비엘바이오,84100,5802900,5989200,1.95
KR70191S0001,0191S0,039030,이오테크닉스,404000,5656000,5299000,1.9
KR70191S0001,0191S0,108490,로보티즈,280000,5320000,4959000,1.79
KR70191S0001,0191S0,141080,리가켐바이오,113900,4897700,4919200,1.64
KR70191S0001,0191S0,222800,심텍,108700,4456700,4337800,1.5
KR70191S0001,0191S0,319660,피에스케이,134100,4425300,4441800,1.49
KR70191S0001,0191S0,403870,HPSP,40400,4403600,4490800,1.48
KR70191S0001,0191S0,214450,파마리서치,398000,4378000,4680500,1.47
KR70191S0001,0191S0,000250,삼천당제약,189000,4347000,4365400,1.46
KR70191S0001,0191S0,080220,제주반도체,81500,4156500,4503300,1.39
KR70191S0001,0191S0,347850,디앤디파마텍,61400,3684000,3702000,1.24
KR70191S0001,0191S0,310210,보로노이,179700,3234600,3252600,1.09
KR70191S0001,0191S0,032820,우리기술,11950,3154800,3104640,1.06
KR70191S0001,0191S0,178320,서진시스템,36950,3029900,3029900,1.02
KR70191S0001,0191S0,226950,올릭스,112000,3024000,3037500,1.01
KR70191S0001,0191S0,084370,유진테크,131100,3015300,3105000,1.01
KR70191S0001,0191S0,067310,하나마이크론,36600,2928000,2932000,0.98
KR70191S0001,0191S0,095610,테스,147500,2802500,2755000,0.94
KR70191S0001,0191S0,098460,고영,32350,2782100,2743400,0.93
KR70191S0001,0191S0,095340,ISC,161300,2742100,2716600,0.92
KR70191S0001,0191S0,089970,브이엠,68200,2728000,2740000,0.92
KR70208N0007,0208N0,005930,삼성전자,274500,113917500,111220000,29.94
KR70208N0007,0208N0,000660,SK하이닉스,1645000,92120000,89208000,24.21
KR70208N0007,0208N0,034730,SK,585000,19305000,18249000,5.07
KR70208N0007,0208N0,028260,삼성물산,369000,18819000,18615000,4.95
KR70208N0007,0208N0,009150,삼성전기,1558000,18696000,18036000,4.91
KR70208N0007,0208N0,105560,KB금융,168500,11795000,11767000,3.1
KR70208N0007,0208N0,402340,SK스퀘어,1154000,11540000,11170000,3.03
KR70208N0007,0208N0,298040,효성중공업,2954000,8862000,9051000,2.33
KR70208N0007,0208N0,005380,현대차,453000,4983000,4603500,1.31
KR70208N0007,0208N0,032830,삼성생명,301000,4816000,4664000,1.27
KR70208N0007,0208N0,086790,하나금융지주,133000,4655000,4585000,1.22
KR70208N0007,0208N0,012450,한화에어로스페이스,1160000,4640000,4740000,1.22
KR70208N0007,0208N0,055550,신한지주,107400,4296000,4264000,1.13
KR70208N0007,0208N0,017670,SK텔레콤,100500,3919500,3552900,1.03
KR70208N0007,0208N0,278470,에이피알,390500,3905000,3995000,1.03
KR70208N0007,0208N0,000150,두산,1276000,3828000,3786000,1.01
KR70208N0007,0208N0,090430,아모레퍼시픽,135700,3663900,3631500,0.96
KR70208N0007,0208N0,034020,두산에너빌리티,82600,3634400,3559600,0.96
KR70208N0007,0208N0,010950,S-Oil,147600,3542400,3381600,0.93
KR70208N0007,0208N0,329180,HD현대중공업,510000,2550000,2480000,0.67
KR70208N0007,0208N0,003230,삼양식품,1270000,2540000,2438000,0.67
KR70208N0007,0208N0,035420,NAVER,228000,2508000,2491500,0.66
KR70208N0007,0208N0,079550,LIG디펜스앤에어로스페이스,815000,2445000,2511000,0.64
