ISIN,기준일,순위,구성종목코드,구성종목명,주식수,비중,전일종가
KR7364980003,20260813,4,051910,LG화학,100,5.57,275500
KR7364980003,20260813,5,096770,SK이노베이션,157,3.88,121700
KR7364980003,20260813,6,086520,에코프로,208,3.84,92100
KR7364980003,20260813,7,247540,에코프로비엠,113,2.61,114500
KR7364980003,20260813,8,003670,포스코퓨처엠,76,2.46,165900
KR7364980003,20260813,9,066970,엘앤에프,60,1.21,102600
KR7364980003,20260813,10,011790,SKC,58,1.02,89200
KR7462010000,20260813,1,086520,에코프로,555,21.16,92100
KR7462010000,20260813,2,003670,포스코퓨처엠,302,20.18,165900
KR7462010000,20260813,3,247540,에코프로비엠,395,18.87,114500
KR7462010000,20260813,4,005490,포스코홀딩스,133,18.05,325500
KR7462010000,20260813,5,051910,LG화학,97,11.16,275500
KR7462010000,20260813,6,066970,엘앤에프,57,2.37,102600
KR7462010000,20260813,7,011790,SKC,50,1.82,89200
KR7462010000,20260813,8,450080,에코프로머티리얼즈,72,1.16,39350
KR7462010000,20260813,9,078600,대주전자재료,23,.91,94800
KR7462010000,20260813,10,020150,롯데에너지머티리얼즈,58,.8,34650
KR7305540007,20260813,1,006400,삼성SDI,295,15.9,487000
KR7305540007,20260813,2,373220,엘지에너지솔루션,385,15.32,365500
KR7305540007,20260813,3,051910,LG화학,452,13.83,275500
KR7305540007,20260813,4,005490,포스코홀딩스,379,13.68,325500
KR7305540007,20260813,5,096770,SK이노베이션,696,9.46,121700
KR7305540007,20260813,6,003670,포스코퓨처엠,412,7.32,165900
KR7305540007,20260813,7,086520,에코프로,628,6.37,92100
KR7305540007,20260813,8,247540,에코프로비엠,453,5.75,114500
KR7305540007,20260813,9,011790,SKC,229,2.21,89200
KR7305540007,20260813,10,066970,엘앤에프,188,2.07,102600
KR7471760009,20260813,1,009150,삼성전기,120,23.9,1503000
KR7471760009,20260813,2,011070,LG이노텍,194,17.48,615000
KR7471760009,20260813,3,007660,이수페타시스,1174,15.78,96800
KR7471760009,20260813,4,240810,원익아이피에스,685,11.39,120000
KR7471760009,20260813,5,353200,대덕전자,641,10.25,113000
KR7471760009,20260813,6,058470,리노공업,309,3.29,71300
KR7471760009,20260813,7,039030,이오테크닉스,50,2.88,378500
KR7471760009,20260813,8,222800,심텍,152,2.37,105800
KR7471760009,20260813,9,403870,에이치피에스피,334,1.93,41200
KR7471760009,20260813,10,095340,아이에스시,86,1.91,159800
KR7365040005,20260813,1,005930,삼성전자,3825,28.16,268000
KR7365040005,20260813,2,000660,에스케이하이닉스,496,21.5,1593000
KR7365040005,20260813,3,402340,SK스퀘어,95,2.8,1117000
KR7365040005,20260813,4,009150,삼성전기,58,2.23,1503000
KR7365040005,20260813,5,005380,현대자동차,161,1.9,418500
KR7365040005,20260813,6,373220,엘지에너지솔루션,164,1.69,365500
KR7365040005,20260813,7,034020,두산에너빌리티,596,1.38,80900
KR7365040005,20260813,8,012450,한화에어로스페이스,33,1.1,1185000
KR7365040005,20260813,9,207940,삼성바이오로직스,23,1.03,1564000
KR7365040005,20260813,10,006400,삼성SDI,63,.88,487000
KR7364960005,20260813,1,006400,삼성SDI,75,10.77,487000
KR7364960005,20260813,2,196170,알테오젠,109,10.24,317500
KR7364960005,20260813,3,036570,엔씨,140,10.21,243500
KR7364960005,20260813,4,068270,셀트리온,150,8.96,202000
KR7364960005,20260813,5,259960,크래프톤,128,8.9,234500
KR7364960005,20260813,6,373220,엘지에너지솔루션,80,8.48,365500
KR7364960005,20260813,7,035420,네이버,132,8.41,226500
KR7364960005,20260813,8,207940,삼성바이오로직스,18,8.25,1564000
KR7364960005,20260813,9,005490,포스코홀딩스,85,8.17,325500
KR7364960005,20260813,10,035720,카카오,575,6.73,40100
KR7400970000,20260813,1,259960,크래프톤,194,11.68,234500
KR7400970000,20260813,2,035420,네이버,202,11.16,226500
KR7400970000,20260813,3,036570,엔씨,174,10.99,243500
KR7400970000,20260813,4,352820,하이브,207,9.52,176400
KR7400970000,20260813,5,034220,LG디스플레이,3520,9.13,9940
KR7400970000,20260813,6,011070,LG이노텍,42,6.5,615000
KR7400970000,20260813,7,035900,제이와이피엔터테인먼트,518,6.11,40850
KR7400970000,20260813,8,263750,펄어비스,714,5.77,31500
KR7400970000,20260813,9,251270,넷마블,539,5.49,38850
KR7400970000,20260813,10,462870,시프트업,558,4.54,31000
KR7377990007,20260813,1,009830,한화솔루션,5087,14.77,36550
KR7377990007,20260813,2,010120,엘에스일렉트릭,628,10.65,214000
KR7377990007,20260813,3,034020,두산에너빌리티,1620,10.58,80900
KR7377990007,20260813,4,010060,OCI홀딩스,508,10.58,278000
KR7377990007,20260813,5,298040,효성중공업,44,10.35,3017000
KR7377990007,20260813,6,062040,산일전기,659,10.14,188000
KR7377990007,20260813,7,267260,에이치디현대일렉트릭,139,8.84,785000
KR7377990007,20260813,8,178320,서진시스템,1821,5.52,36950
KR7377990007,20260813,9,336260,두산퓨얼셀보통주,1593,4.64,38100
KR7377990007,20260813,10,112610,씨에스윈드,939,3.31,46900
KR7417630001,20260813,1,009150,삼성전기,74,10.28,1503000
KR7417630001,20260813,2,161890,한국콜마,412,5.68,135200
KR7417630001,20260813,3,000660,에스케이하이닉스,32,5.01,1593000
KR7417630001,20260813,4,192820,코스맥스,170,4.41,249000
KR7417630001,20260813,5,010120,엘에스일렉트릭,200,4.34,214000
KR7417630001,20260813,6,005930,삼성전자,157,4.17,268000
KR7417630001,20260813,7,006400,삼성SDI,74,3.74,487000
KR7417630001,20260813,8,036570,엔씨,139,3.56,243500
KR7417630001,20260813,9,003230,삼양식품,27,3.38,1219000
KR7417630001,20260813,10,307950,현대오토에버,73,3.29,449000
KR7292160009,20260813,1,005930,삼성전자,5836,32.55,268000
KR7292160009,20260813,2,000660,에스케이하이닉스,711,23.34,1593000
KR7292160009,20260813,3,402340,SK스퀘어,115,2.57,1117000
KR7292160009,20260813,4,009150,삼성전기,70,2.04,1503000
KR7292160009,20260813,5,005380,현대자동차,171,1.53,418500
KR7292160009,20260813,6,105560,KB금융지주,381,1.38,168100
KR7292160009,20260813,7,055550,신한금융지주회사,516,1.17,106600
KR7292160009,20260813,8,012450,한화에어로스페이스,41,1.03,1185000
KR7292160009,20260813,9,034020,두산에너빌리티,542,.95,80900
KR7292160009,20260813,10,028260,삼성물산,121,.94,365000
KR7404540007,20260813,1,112610,씨에스윈드,2578,10.32,46900
KR7404540007,20260813,2,009830,한화솔루션,2922,9.63,36550
KR7404540007,20260813,3,006400,삼성SDI,210,9.41,487000
KR7404540007,20260813,4,005930,삼성전자,350,8.26,268000
KR7404540007,20260813,5,022100,포스코디엑스,3858,7.55,21800
KR7404540007,20260813,6,000660,에스케이하이닉스,50,6.94,1593000
KR7404540007,20260813,7,005380,현대자동차,175,6.62,418500
KR7404540007,20260813,8,100090,에스케이오션플랜트,4579,6.02,14340
KR7404540007,20260813,9,336260,두산퓨얼셀보통주,1483,4.9,38100
KR7404540007,20260813,10,000270,기아,360,4.51,137400
KR7300610003,20260813,1,251270,넷마블,729,10.26,38850
KR7300610003,20260813,2,293490,카카오게임즈,3105,9.71,9070
KR7300610003,20260813,3,259960,크래프톤,116,9.65,234500
KR7300610003,20260813,4,192080,더블유게임즈,439,9.63,61700
KR7300610003,20260813,5,036570,엔씨,109,9.51,243500
KR7300610003,20260813,6,462870,시프트업,786,8.83,31000
KR7300610003,20260813,7,263750,펄어비스,779,8.7,31500
KR7300610003,20260813,8,112040,위메이드,1348,8.39,17830
KR7300610003,20260813,9,078340,컴투스,513,6.01,31800
KR7300610003,20260813,10,095660,네오위즈,757,5.16,19000
KR7138530001,20260813,1,032640,LG유플러스,3089,18.58,14700
KR7138530001,20260813,2,051910,LG화학,144,16.04,275500
KR7138530001,20260813,3,066570,LG전자,168,13.92,206500
KR7138530001,20260813,4,003550,LG,201,8.91,113700
KR7138530001,20260813,5,006360,지에스건설,542,7.71,35700
KR7138530001,20260813,6,078930,지에스,146,5.96,107400
KR7138530001,20260813,7,034220,LG디스플레이,1446,5.92,9940
KR7138530001,20260813,8,051900,LG생활건강,37,4.7,303500
KR7138530001,20260813,9,011070,LG이노텍,17,4.15,615000
KR7138530001,20260813,10,007070,지에스리테일,309,3.37,26750
KR7445910003,20260813,1,078930,지에스,500,4.87,107400
KR7445910003,20260813,2,294870,아이파크현대산업개발,1853,3.9,21800
KR7445910003,20260813,3,053800,안랩,630,3.81,60500
KR7445910003,20260813,4,175330,JB금융지주,1378,3.71,29350
KR7445910003,20260813,5,023590,다우기술,931,3.68,39200
KR7445910003,20260813,6,004370,농심,96,3.61,389500
KR7445910003,20260813,7,018670,SK가스,160,3.56,228000
KR7445910003,20260813,8,086280,현대글로비스,183,3.52,204500
KR7445910003,20260813,9,003550,LG,333,3.52,113700
KR7445910003,20260813,10,012750,에스원,467,3.47,78100
KR7289260002,20260813,1,000660,에스케이하이닉스,121,22.22,1593000
KR7289260002,20260813,2,402340,SK스퀘어,89,11.13,1117000
KR7289260002,20260813,3,009150,삼성전기,54,8.8,1503000
KR7289260002,20260813,4,105560,KB금융지주,342,6.93,168100
KR7289260002,20260813,5,055550,신한금융지주회사,401,5.08,106600
KR7289260002,20260813,6,034020,두산에너빌리티,432,4.24,80900
KR7289260002,20260813,7,086790,하나금융지주,262,4.09,131000
KR7289260002,20260813,8,068270,셀트리온,146,3.6,202000
KR7289260002,20260813,9,035420,네이버,136,3.58,226500
KR7289260002,20260813,10,006400,삼성SDI,58,3.44,487000
KR7289250003,20260813,1,000660,에스케이하이닉스,152,23,1593000
KR7289250003,20260813,2,005930,삼성전자,863,22.18,268000
KR7289250003,20260813,3,009150,삼성전기,40,5.37,1503000
KR7289250003,20260813,4,105560,KB금융지주,250,4.17,168100
KR7289250003,20260813,5,055550,신한금융지주회사,293,3.06,106600
KR7289250003,20260813,6,005935,삼성전자1우,148,2.77,187800
KR7289250003,20260813,7,402340,SK스퀘어,24,2.47,1117000
KR7289250003,20260813,8,086790,하나금융지주,191,2.46,131000
KR7289250003,20260813,9,035420,네이버,100,2.17,226500
KR7289250003,20260813,10,006400,삼성SDI,43,2.1,487000
KR7310970009,20260813,1,005930,삼성전자,6370,35.29,268000
KR7310970009,20260813,2,000660,에스케이하이닉스,752,24.52,1593000
KR7310970009,20260813,3,005935,삼성전자1우,1093,4.41,187800
KR7310970009,20260813,4,402340,SK스퀘어,126,2.8,1117000
KR7310970009,20260813,5,009150,삼성전기,76,2.2,1503000
KR7310970009,20260813,6,105560,KB금융지주,482,1.73,168100
KR7310970009,20260813,7,005380,현대자동차,181,1.61,418500
KR7310970009,20260813,8,055550,신한금융지주회사,566,1.27,106600
KR7310970009,20260813,9,012450,한화에어로스페이스,46,1.15,1185000
KR7310970009,20260813,10,034020,두산에너빌리티,611,1.06,80900
KR7364990002,20260813,1,036570,엔씨,314,30.87,243500
KR7364990002,20260813,2,259960,크래프톤,307,28.78,234500
KR7364990002,20260813,3,251270,넷마블,1218,19.31,38850
KR7364990002,20260813,4,263750,펄어비스,469,5.9,31500
KR7364990002,20260813,5,181710,엔에이치엔,170,4.16,66700
KR7364990002,20260813,6,192080,더블유게임즈,147,3.64,61700
KR7364990002,20260813,7,462870,시프트업,185,2.34,31000
KR7364990002,20260813,8,293490,카카오게임즈,546,1.93,9070
KR7364990002,20260813,9,112040,위메이드,270,1.89,17830
KR7364990002,20260813,10,225570,넥슨게임즈,322,1.18,9120
KR7139280002,20260813,1,068270,셀트리온,230,17.93,202000
KR7139280002,20260813,2,207940,삼성바이오로직스,16,9.57,1564000
KR7139280002,20260813,3,033780,케이티앤지,138,9.45,173800
KR7139280002,20260813,4,017670,SK텔레콤,229,7.76,91100
KR7139280002,20260813,5,030200,케이티,339,6.9,52500
KR7139280002,20260813,6,015760,한국전력공사,487,6.66,33100
KR7139280002,20260813,7,278470,에이피알,38,5.82,399500
KR7139280002,20260813,8,000100,유한양행,92,2.95,82500
KR7139280002,20260813,9,003230,삼양식품,6,2.79,1219000
KR7139280002,20260813,10,090430,아모레퍼시픽,48,2.51,134500
KR7237440003,20260813,1,068270,셀트리온,229,18.62,202000
KR7237440003,20260813,2,033780,케이티앤지,131,9.35,173800
KR7237440003,20260813,3,207940,삼성바이오로직스,15,9.35,1564000
KR7237440003,20260813,4,017670,SK텔레콤,218,7.7,91100
KR7237440003,20260813,5,030200,케이티,323,6.85,52500
KR7237440003,20260813,6,015760,한국전력공사,463,6.61,33100
KR7237440003,20260813,7,278470,에이피알,36,5.75,399500
KR7237440003,20260813,8,000100,유한양행,88,2.94,82500
KR7237440003,20260813,9,003230,삼양식품,6,2.91,1219000
KR7237440003,20260813,10,090430,아모레퍼시픽,46,2.51,134500
KR70168K0008,20260813,1,196170,알테오젠,25,12.28,317500
KR70168K0008,20260813,2,226950,올릭스,58,10.19,112500
KR70168K0008,20260813,3,141080,리가켐 바이오사이언스,50,8.9,114400
KR70168K0008,20260813,4,298380,에이비엘바이오,36,4.83,86800
KR70168K0008,20260813,5,207940,삼성바이오로직스,2,4.79,1564000
KR70168K0008,20260813,6,068270,셀트리온,15,4.69,202000
KR70168K0008,20260813,7,476830,알지노믹스,88,4.58,35050
KR70168K0008,20260813,8,009420,한올바이오파마,53,4.57,60400
KR70168K0008,20260813,9,475830,오름테라퓨틱,42,4.28,66900
KR70168K0008,20260813,10,397030,에이프릴바이오,88,3.88,29150
KR70086B0008,20260813,1,088980,맥쿼리한국인프라투융자회사,13231,28.1,9610
KR70086B0008,20260813,2,395400,에스케이위탁관리부동산투자회사,15176,18.57,5720
KR70086B0008,20260813,3,330590,롯데위탁관리부동산투자회사,13479,11.08,3870
KR70086B0008,20260813,4,293940,신한알파위탁관리부동산투자회사,9438,10.7,5240
KR70086B0008,20260813,5,451800,한화위탁관리부동산투자회사,8700,10.03,5420
KR70086B0008,20260813,6,365550,이에스알켄달스퀘어위탁관리부동산투자회사,12362,8.68,3145
KR70086B0008,20260813,7,357120,코람코라이프인프라위탁관리부동산투자회사,6810,6.33,4320
KR70086B0008,20260813,8,448730,삼성에프엔위탁관리부동산투자회사,2859,3.31,5400
KR70086B0008,20260813,9,334890,이지스밸류플러스위탁관리부동산투자회사,3987,3.19,3690
KR7341850006,20260813,1,KR7302190004,미래에셋TIGER중장기국채증권상장지수투자신탁(채권-파생형),1112,25.14,50150
KR7341850006,20260813,2,395400,에스케이위탁관리부동산투자회사,4839,12.45,5720
KR7341850006,20260813,3,088980,맥쿼리한국인프라투융자회사,2418,10.79,9610
KR7341850006,20260813,4,415640,케이비발해인프라투융자회사,1863,8.8,10470
KR7341850006,20260813,5,330590,롯데위탁관리부동산투자회사,4728,8.17,3870
KR7341850006,20260813,6,451800,한화위탁관리부동산투자회사,2730,6.62,5420
KR7341850006,20260813,7,365550,이에스알켄달스퀘어위탁관리부동산투자회사,3744,5.52,3145
KR7341850006,20260813,8,293940,신한알파위탁관리부동산투자회사,1838,4.38,5240
KR7341850006,20260813,9,094800,미래에셋맵스리얼티부동산공모투자회사,1411,4.2,6950
KR7341850006,20260813,10,448730,삼성에프엔위탁관리부동산투자회사,1384,3.37,5400
KR7329200000,20260813,1,395400,에스케이위탁관리부동산투자회사,5571,15.87,5720
KR7329200000,20260813,2,088980,맥쿼리한국인프라투융자회사,3074,15.2,9610
KR7329200000,20260813,3,415640,케이비발해인프라투융자회사,2268,11.87,10470
KR7329200000,20260813,4,330590,롯데위탁관리부동산투자회사,5348,10.24,3870
KR7329200000,20260813,5,451800,한화위탁관리부동산투자회사,3324,8.92,5420
KR7329200000,20260813,6,365550,이에스알켄달스퀘어위탁관리부동산투자회사,4555,7.45,3145
KR7329200000,20260813,7,293940,신한알파위탁관리부동산투자회사,2238,5.91,5240
KR7329200000,20260813,8,094800,미래에셋맵스리얼티부동산공모투자회사,1718,5.67,6950
KR7329200000,20260813,9,448730,삼성에프엔위탁관리부동산투자회사,1685,4.55,5400
KR7329200000,20260813,10,417310,코람코더원위탁관리부동산투자회사,748,4.08,10920
KR70086C0007,20260813,1,KR7157450008,미래에셋 TIGER 단기통안채 증권상장지수투자신탁(채권),2269,51.99,112415
KR70086C0007,20260813,2,088980,맥쿼리한국인프라투융자회사,6692,13.5,9610
KR70086C0007,20260813,3,395400,에스케이위탁관리부동산투자회사,7669,8.91,5720
KR70086C0007,20260813,4,330590,롯데위탁관리부동산투자회사,6812,5.32,3870
KR70086C0007,20260813,5,293940,신한알파위탁관리부동산투자회사,4770,5.14,5240
KR70086C0007,20260813,6,451800,한화위탁관리부동산투자회사,4396,4.81,5420
KR70086C0007,20260813,7,365550,이에스알켄달스퀘어위탁관리부동산투자회사,6247,4.17,3145
KR70086C0007,20260813,8,357120,코람코라이프인프라위탁관리부동산투자회사,3442,3.04,4320
KR70086C0007,20260813,9,448730,삼성에프엔위탁관리부동산투자회사,1445,1.59,5400
KR70086C0007,20260813,10,334890,이지스밸류플러스위탁관리부동산투자회사,2015,1.53,3690
KR7147970008,20260813,1,010060,OCI홀딩스,294,4.69,278000
KR7147970008,20260813,2,010130,고려아연,54,4.08,1233000
KR7147970008,20260813,3,267250,에이치디현대,284,4.07,229000
KR7147970008,20260813,4,028050,삼성이앤에이,1280,3.93,49000
KR7147970008,20260813,5,000720,현대건설,544,3.85,113700
KR7147970008,20260813,6,267270,에이치디건설기계,444,3.83,139500
KR7147970008,20260813,7,010120,엘에스일렉트릭,284,3.69,214000
KR7147970008,20260813,8,011210,현대위아,906,3.67,66200
KR7147970008,20260813,9,278470,에이피알,147,3.63,399500
KR7147970008,20260813,10,082740,한화엔진 주식회사,1263,3.55,48250
KR7228810008,20260813,1,035760,씨제이이엔엠,315,11.24,34600
KR7228810008,20260813,2,253450,스튜디오드래곤,457,11.23,23600
KR7228810008,20260813,3,419530,에스에이엠지엔터테인먼트,413,10.52,23850
KR7228810008,20260813,4,122870,YG엔터테인먼트,242,10.3,39700
KR7228810008,20260813,5,041510,에스엠엔터테인먼트,129,9.75,71900
KR7228810008,20260813,6,376300,디어유,467,9.4,19790
KR7228810008,20260813,7,035900,제이와이피엔터테인먼트,193,8.89,40850
